time, Quad.Pos.Z, Quad.Est.Z, Quad.Vel.Z, Quad.Est.VZ
12.001220,-0.999643,-0.900505,0.004864,0.005203
12.006222,-0.999619,-0.900474,0.004635,0.005058
12.011224,-0.999598,-0.900455,0.003674,0.004364
12.016226,-0.999585,-0.900432,0.001646,0.002278
12.021228,-0.999588,-0.900425,-0.002686,-0.000684
12.026230,-0.999622,-0.900444,-0.009644,-0.008531
12.031232,-0.999694,-0.900484,-0.017800,-0.014909
12.036234,-0.999813,-0.900595,-0.027792,-0.026468
12.041236,-0.999982,-0.900709,-0.037992,-0.034590
12.046238,-1.000203,-0.900941,-0.048178,-0.046752
12.051240,-1.000472,-0.901136,-0.057307,-0.054288
12.056242,-1.000780,-0.901481,-0.064275,-0.063163
12.061244,-1.001117,-0.901738,-0.069364,-0.067332
12.066246,-1.001476,-0.902152,-0.073208,-0.071964
12.071248,-1.001852,-0.902443,-0.076644,-0.074669
12.076250,-1.002246,-0.902898,-0.080190,-0.078417
12.081252,-1.002658,-0.903214,-0.083907,-0.081151
12.086254,-1.003089,-0.903709,-0.087605,-0.085334
12.091256,-1.003537,-0.904053,-0.090954,-0.087884
12.096258,-1.004000,-0.904587,-0.093526,-0.090790
12.101260,-1.004471,-0.904951,-0.094604,-0.091675
12.106262,-1.004942,-0.905501,-0.093574,-0.090696
12.111264,-1.005403,-0.905862,-0.091126,-0.088720
12.116266,-1.005847,-0.906386,-0.087092,-0.084044
12.121268,-1.006268,-0.906718,-0.082173,-0.080057
12.126270,-1.006663,-0.907185,-0.076914,-0.073594
12.131272,-1.007031,-0.907475,-0.071281,-0.068995
12.136274,-1.007370,-0.907876,-0.065653,-0.062187
12.141276,-1.007682,-0.908120,-0.060254,-0.057767
12.146278,-1.007967,-0.908453,-0.054969,-0.051276
12.151280,-1.008225,-0.908654,-0.049403,-0.046793
12.156282,-1.008456,-0.908921,-0.044151,-0.040222
12.161284,-1.008662,-0.909078,-0.038971,-0.036027
12.166286,-1.008841,-0.909281,-0.033839,-0.029665
12.171288,-1.008996,-0.909396,-0.028908,-0.025657
12.176291,-1.009125,-0.909538,-0.023811,-0.019424
12.181293,-1.009228,-0.909611,-0.018462,-0.014989
12.186295,-1.009306,-0.909689,-0.013697,-0.009072
12.191297,-1.009359,-0.909721,-0.008706,-0.005046
12.196299,-1.009389,-0.909739,-0.003916,0.000974
12.201301,-1.009395,-0.909731,0.000538,0.004618
12.206303,-1.009379,-0.909693,0.005014,0.009996
12.211305,-1.009340,-0.909650,0.009479,0.013593
12.216307,-1.009280,-0.909557,0.013804,0.018969
12.221309,-1.009198,-0.909478,0.017879,0.022326
12.226311,-1.009098,-0.909334,0.021586,0.026942
12.231313,-1.008980,-0.909223,0.024827,0.029695
12.236315,-1.008847,-0.909038,0.027719,0.033306
12.241317,-1.008700,-0.908902,0.030516,0.035641
12.246319,-1.008540,-0.908682,0.033098,0.038935
12.251321,-1.008367,-0.908524,0.035420,0.040865
12.256323,-1.008185,-0.908274,0.037106,0.043247
12.261325,-1.007995,-0.908099,0.038362,0.044371
