time, Quad.Pos.Y, Quad.Est.Y, Quad.Vel.Y, Quad.Est.VY
10.380565,-2.978639,-2.828674,-0.082840,0.111930
10.385567,-2.979051,-2.827999,-0.082179,0.113307
10.390569,-2.979460,-2.827545,-0.081514,0.114225
10.395571,-2.979865,-2.826857,-0.080845,0.115607
10.400573,-2.980268,-2.826394,-0.080171,0.116529
10.405575,-2.980666,-2.825692,-0.079483,0.117927
10.410577,-2.981062,-2.825219,-0.078777,0.118872
10.415579,-2.981453,-2.824503,-0.078050,0.120310
10.420581,-2.981841,-2.824021,-0.077302,0.121286
10.425583,-2.982226,-2.823291,-0.076537,0.122769
10.430585,-2.982606,-2.822798,-0.075769,0.123763
10.435587,-2.982983,-2.822053,-0.074996,0.125253
10.440589,-2.983355,-2.821551,-0.074210,0.126255
10.445591,-2.983724,-2.820790,-0.073396,0.127786
10.450593,-2.984088,-2.820278,-0.072552,0.128830
10.455595,-2.984449,-2.819502,-0.071681,0.130428
10.460597,-2.984804,-2.818979,-0.070786,0.131513
10.465599,-2.985156,-2.818187,-0.069863,0.133168
10.470601,-2.985502,-2.817653,-0.068909,0.134294
10.475603,-2.985844,-2.816844,-0.067921,0.136021
10.480605,-2.986180,-2.816298,-0.066901,0.137197
10.485607,-2.986511,-2.815472,-0.065842,0.139003
10.490609,-2.986837,-2.814914,-0.064756,0.140231
10.495611,-2.987158,-2.814069,-0.063646,0.142100
10.500613,-2.987473,-2.813500,-0.062515,0.143360
10.505615,-2.987782,-2.812636,-0.061365,0.145277
10.510617,-2.988084,-2.812053,-0.060197,0.146571
10.515619,-2.988382,-2.811170,-0.059015,0.148522
10.520621,-2.988674,-2.810575,-0.057824,0.149830
10.525623,-2.988960,-2.809672,-0.056614,0.151812
10.530625,-2.989239,-2.809063,-0.055381,0.153151
10.535627,-2.989512,-2.808140,-0.054130,0.155181
10.540629,-2.989779,-2.807518,-0.052855,0.156554
10.545631,-2.990039,-2.806575,-0.051549,0.158642
10.550633,-2.990293,-2.805939,-0.050205,0.160064
10.555635,-2.990540,-2.804974,-0.048816,0.162253
10.560637,-2.990780,-2.804323,-0.047392,0.163742
10.565639,-2.991012,-2.803336,-0.045947,0.166002
10.570642,-2.991238,-2.802671,-0.044500,0.167513
10.575644,-2.991456,-2.801661,-0.043068,0.169749
10.580646,-2.991667,-2.800981,-0.041666,0.171213
10.585648,-2.991871,-2.799949,-0.040298,0.173355
10.590650,-2.992069,-2.799255,-0.038968,0.174746
10.595652,-2.992260,-2.798202,-0.037697,0.176750
10.600654,-2.992444,-2.797494,-0.036493,0.178025
10.605656,-2.992623,-2.796422,-0.035366,0.179826
10.610658,-2.992797,-2.795702,-0.034317,0.180952
10.615660,-2.992965,-2.794613,-0.033339,0.182537
10.620662,-2.993129,-2.793882,-0.032432,0.183523
10.625664,-2.993289,-2.792778,-0.031590,0.184904
10.630666,-2.993444,-2.792037,-0.030802,0.185767
10.635668,-2.993596,-2.790920,-0.030050,0.186997
10.640670,-2.993744,-2.790171,-0.029319,0.187788
10.645672,-2.993889,-2.789042,-0.028604,0.188938
10.650674,-2.994030,-2.788286,-0.027894,0.189691
10.655676,-2.994167,-2.787146,-0.027180,0.190807
10.660678,-2.994301,-2.786381,-0.026458,0.191553
10.665680,-2.994431,-2.785230,-0.025725,0.192674
10.670682,-2.994557,-2.784459,-0.024989,0.193417
10.675684,-2.994680,-2.783296,-0.024240,0.194537
10.680686,-2.994799,-2.782517,-0.023482,0.195286
10.685688,-2.994914,-2.781343,-0.022717,0.196411
10.690690,-2.995025,-2.780557,-0.021947,0.197163
10.695692,-2.995133,-2.779372,-0.021175,0.198285
10.700694,-2.995236,-2.778578,-0.020412,0.199025
10.705696,-2.995336,-2.777381,-0.019651,0.200125
10.710698,-2.995432,-2.776580,-0.018909,0.200842
10.715700,-2.995524,-2.775373,-0.018189,0.201889
10.720702,-2.995613,-2.774564,-0.017495,0.202560
10.725704,-2.995699,-2.773347,-0.016822,0.203533
10.730706,-2.995781,-2.772532,-0.016164,0.204164
10.735708,-2.995860,-2.771305,-0.015524,0.205083
10.740710,-2.995936,-2.770484,-0.014891,0.205683
10.745712,-2.996008,-2.769249,-0.014259,0.206579
10.750714,-2.996078,-2.768422,-0.013635,0.207167
10.755716,-2.996144,-2.767177,-0.013019,0.208038
10.760718,-2.996207,-2.766344,-0.012411,0.208611
10.765720,-2.996268,-2.765091,-0.011814,0.209455
10.770722,-2.996325,-2.764253,-0.011231,0.210005
10.775724,-2.996380,-2.762991,-0.010672,0.210805
10.780726,-2.996432,-2.762147,-0.010130,0.211319
10.785728,-2.996481,-2.760878,-0.009606,0.212066
10.790730,-2.996527,-2.760029,-0.009107,0.212544
10.795732,-2.996571,-2.758752,-0.008631,0.213231
10.800735,-2.996613,-2.757899,-0.008176,0.213671
10.805737,-2.996653,-2.756615,-0.007735,0.214308
10.810739,-2.996690,-2.755758,-0.007305,0.214723
10.815741,-2.996725,-2.754468,-0.006887,0.215330
10.820743,-2.996759,-2.753607,-0.006488,0.215723
10.825745,-2.996790,-2.752311,-0.006108,0.216292
10.830747,-2.996819,-2.751446,-0.005751,0.216656
10.835749,-2.996847,-2.750145,-0.005423,0.217168
10.840751,-2.996874,-2.749276,-0.005128,0.217482
10.845753,-2.996898,-2.747970,-0.004870,0.217910
10.850755,-2.996922,-2.747098,-0.004642,0.218169
10.855757,-2.996945,-2.745788,-0.004438,0.218525
10.860759,-2.996966,-2.744914,-0.004256,0.218743
10.865761,-2.996987,-2.743601,-0.004095,0.219044
10.870763,-2.997007,-2.742725,-0.003956,0.219228
10.875765,-2.997026,-2.741409,-0.003841,0.219477
10.880767,-2.997045,-2.740531,-0.003753,0.219624
10.885769,-2.997064,-2.739213,-0.003695,0.219808
10.890771,-2.997082,-2.738333,-0.003668,0.219906
10.895773,-2.997100,-2.737014,-0.003667,0.220020
10.900775,-2.997118,-2.736134,-0.003686,0.220077
10.905777,-2.997137,-2.734813,-0.003717,0.220146
10.910779,-2.997156,-2.733932,-0.003750,0.220186
10.915781,-2.997175,-2.732611,-0.003781,0.220249
10.920783,-2.997194,-2.731730,-0.003805,0.220296
10.925785,-2.997213,-2.730408,-0.003823,0.220375
10.930787,-2.997232,-2.729527,-0.003836,0.220434
10.935789,-2.997251,-2.728204,-0.003847,0.220529
10.940791,-2.997270,-2.727322,-0.003860,0.220592
10.945793,-2.997289,-2.725998,-0.003876,0.220681
10.950795,-2.997308,-2.725115,-0.003899,0.220737
10.955797,-2.997327,-2.723791,-0.003927,0.220814
10.960799,-2.997347,-2.722907,-0.003960,0.220862
10.965801,-2.997368,-2.721582,-0.003997,0.220930
10.970803,-2.997388,-2.720698,-0.004038,0.220973
10.975805,-2.997408,-2.719372,-0.004080,0.221034
10.980807,-2.997428,-2.718488,-0.004127,0.221073
10.985809,-2.997449,-2.717162,-0.004179,0.221126
10.990811,-2.997470,-2.716277,-0.004238,0.221156
10.995813,-2.997492,-2.714950,-0.004303,0.221195
11.000815,-2.997513,-2.714065,-0.004369,0.221219
11.005817,-2.997535,-2.712738,-0.004436,0.221253
11.010819,-2.997558,-2.711853,-0.004498,0.221277
11.015821,-2.997581,-2.710525,-0.004554,0.221321
11.020823,-2.997603,-2.709640,-0.004599,0.221357
11.025826,-2.997626,-2.708312,-0.004633,0.221425
11.030828,-2.997649,-2.707426,-0.004658,0.221480
11.035830,-2.997673,-2.706097,-0.004679,0.221571
11.040832,-2.997697,-2.705210,-0.004703,0.221633
11.045834,-2.997720,-2.703881,-0.004735,0.221720
11.050836,-2.997744,-2.702994,-0.004781,0.221768
11.055838,-2.997768,-2.701663,-0.004840,0.221824
11.060840,-2.997792,-2.700775,-0.004907,0.221852
11.065842,-2.997818,-2.699444,-0.004975,0.221889
11.070844,-2.997843,-2.698557,-0.005038,0.221915
11.075846,-2.997868,-2.697225,-0.005090,0.221963
11.080848,-2.997893,-2.696337,-0.005127,0.222006
11.085850,-2.997919,-2.695005,-0.005146,0.222093
11.090852,-2.997945,-2.694117,-0.005145,0.222166
11.095854,-2.997971,-2.692783,-0.005122,0.222301
11.100856,-2.997996,-2.691894,-0.005074,0.222410
11.105858,-2.998021,-2.690559,-0.005002,0.222603
11.110860,-2.998046,-2.689669,-0.004909,0.222751
11.115862,-2.998070,-2.688332,-0.004797,0.222996
11.120864,-2.998094,-2.687439,-0.004670,0.223173
11.125866,-2.998117,-2.686100,-0.004530,0.223453
11.130868,-2.998139,-2.685206,-0.004380,0.223648
11.135870,-2.998161,-2.683863,-0.004224,0.223951
11.140872,-2.998181,-2.682967,-0.004067,0.224156
11.145874,-2.998201,-2.681622,-0.003913,0.224460
11.150876,-2.998220,-2.680724,-0.003768,0.224658
11.155878,-2.998239,-2.679375,-0.003625,0.224950
11.160880,-2.998256,-2.678475,-0.003484,0.225142
11.165882,-2.998273,-2.677124,-0.003344,0.225428
11.170884,-2.998290,-2.676222,-0.003207,0.225618
11.175886,-2.998305,-2.674868,-0.003071,0.225900
11.180888,-2.998320,-2.673964,-0.002933,0.226088
11.185890,-2.998334,-2.672607,-0.002794,0.226370
11.190892,-2.998348,-2.671701,-0.002657,0.226556
11.195894,-2.998361,-2.670341,-0.002527,0.226824
11.200896,-2.998373,-2.669434,-0.002418,0.226988
11.205898,-2.998385,-2.668072,-0.002345,0.227194
11.210900,-2.998397,-2.667163,-0.002322,0.227292
11.215902,-2.998409,-2.665799,-0.002366,0.227361
11.220904,-2.998420,-2.664890,-0.002489,0.227343
11.225906,-2.998434,-2.663526,-0.002702,0.227201
11.230908,-2.998448,-2.662617,-0.003009,0.227024
11.235910,-2.998464,-2.661256,-0.003416,0.226614
11.240912,-2.998483,-2.660350,-0.003914,0.226249
11.245914,-2.998504,-2.658994,-0.004486,0.225585
11.250916,-2.998528,-2.658092,-0.005121,0.225067
11.255919,-2.998556,-2.656743,-0.005774,0.224237
11.260921,-2.998587,-2.655847,-0.006405,0.223683
11.265923,-2.998620,-2.654506,-0.006986,0.222890
11.270925,-2.998657,-2.653615,-0.007490,0.222410
11.275927,-2.998696,-2.652282,-0.007905,0.221787
11.280929,-2.998736,-2.651395,-0.008226,0.221441
11.285931,-2.998778,-2.650068,-0.008454,0.221029
11.290933,-2.998821,-2.649184,-0.008593,0.220818
11.295935,-2.998864,-2.647859,-0.008646,0.220596
11.300937,-2.998907,-2.646977,-0.008624,0.220508
11.305939,-2.998950,-2.645654,-0.008542,0.220448
11.310941,-2.998992,-2.644773,-0.008420,0.220442
11.315943,-2.999034,-2.643450,-0.008275,0.220461
11.320945,-2.999074,-2.642568,-0.008121,0.220478
11.325947,-2.999115,-2.641245,-0.007969,0.220497
11.330949,-2.999154,-2.640363,-0.007823,0.220502
11.335951,-2.999193,-2.639040,-0.007682,0.220498
11.340953,-2.999231,-2.638158,-0.007545,0.220487
11.345955,-2.999268,-2.636835,-0.007415,0.220459
11.350957,-2.999305,-2.635953,-0.007290,0.220431
11.355959,-2.999341,-2.634630,-0.007170,0.220378
11.360961,-2.999377,-2.633749,-0.007058,0.220333
11.365963,-2.999411,-2.632427,-0.006958,0.220242
11.370965,-2.999446,-2.631546,-0.006868,0.220166
11.375967,-2.999480,-2.630225,-0.006779,0.220039
11.380969,-2.999514,-2.629345,-0.006684,0.219953
11.385971,-2.999547,-2.628026,-0.006577,0.219830
11.390973,-2.999579,-2.627147,-0.006459,0.219754
11.395975,-2.999611,-2.625829,-0.006334,0.219649
11.400977,-2.999642,-2.624950,-0.006202,0.219585
11.405979,-2.999673,-2.623633,-0.006065,0.219492
11.410981,-2.999703,-2.622755,-0.005920,0.219432
11.415983,-2.999732,-2.621439,-0.005768,0.219344
11.420985,-2.999761,-2.620561,-0.005609,0.219289
11.425987,-2.999788,-2.619246,-0.005439,0.219214
11.430989,-2.999815,-2.618369,-0.005258,0.219168
11.435991,-2.999840,-2.617054,-0.005067,0.219109
11.440993,-2.999865,-2.616177,-0.004867,0.219074
11.445995,-2.999889,-2.614863,-0.004658,0.219030
11.450997,-2.999912,-2.613987,-0.004438,0.219011
11.455999,-2.999933,-2.612673,-0.004203,0.218994
11.461001,-2.999954,-2.611797,-0.003958,0.218992
11.466003,-2.999973,-2.610483,-0.003709,0.218993
11.471005,-2.999990,-2.609607,-0.003461,0.218990
11.476007,-3.000007,-2.608293,-0.003221,0.218975
11.481009,-3.000023,-2.607417,-0.002987,0.218958
11.486012,-3.000037,-2.606103,-0.002760,0.218922
11.491014,-3.000050,-2.605228,-0.002539,0.218892
11.496016,-3.000062,-2.603915,-0.002323,0.218842
11.501018,-3.000073,-2.603039,-0.002116,0.218801
11.506020,-3.000083,-2.601727,-0.001923,0.218721
11.511022,-3.000092,-2.600852,-0.001750,0.218652
11.516024,-3.000100,-2.599540,-0.001598,0.218522
11.521026,-3.000108,-2.598666,-0.001476,0.218412
11.526028,-3.000115,-2.597356,-0.001386,0.218209
11.531030,-3.000122,-2.596484,-0.001325,0.218050
11.536032,-3.000128,-2.595176,-0.001284,0.217784
11.541034,-3.000134,-2.594305,-0.001253,0.217598
11.546036,-3.000140,-2.593000,-0.001220,0.217318
11.551038,-3.000146,-2.592131,-0.001178,0.217136
11.556040,-3.000152,-2.590829,-0.001120,0.216880
11.561042,-3.000158,-2.589961,-0.001039,0.216725
11.566044,-3.000162,-2.588661,-0.000935,0.216523
11.571046,-3.000167,-2.587795,-0.000806,0.216405
11.576048,-3.000170,-2.586498,-0.000655,0.216256
11.581050,-3.000173,-2.585633,-0.000489,0.216169
11.586052,-3.000175,-2.584336,-0.000317,0.216049
11.591054,-3.000176,-2.583472,-0.000150,0.215966
11.596056,-3.000176,-2.582176,0.000006,0.215829
11.601058,-3.000176,-2.581313,0.000144,0.215725
11.606060,-3.000175,-2.580019,0.000263,0.215545
11.611062,-3.000173,-2.579157,0.000363,0.215410
11.616064,-3.000171,-2.577865,0.000443,0.215183
11.621066,-3.000168,-2.577004,0.000503,0.215014
11.626068,-3.000166,-2.575715,0.000546,0.214743
11.631070,-3.000164,-2.574856,0.000579,0.214551
11.636072,-3.000161,-2.573569,0.000605,0.214252
11.641074,-3.000157,-2.572712,0.000627,0.214049
11.646076,-3.000154,-2.571429,0.000645,0.213740
11.651078,-3.000150,-2.570574,0.000659,0.213529
11.656080,-3.000146,-2.569293,0.000668,0.213206
11.661082,-3.000143,-2.568441,0.000673,0.212987
11.666084,-3.000139,-2.567163,0.000680,0.212662
11.671086,-3.000136,-2.566313,0.000695,0.212452
11.676088,-3.000132,-2.565039,0.000724,0.212154
11.681090,-3.000129,-2.564191,0.000781,0.211978
11.686092,-3.000124,-2.562919,0.000877,0.211761
11.691094,-3.000120,-2.562072,0.001021,0.211658
11.696096,-3.000114,-2.560802,0.001220,0.211576
11.701098,-3.000107,-2.559956,0.001477,0.211570
11.706100,-3.000099,-2.558686,0.001786,0.211633
11.711102,-3.000089,-2.557840,0.002135,0.211715
11.716105,-3.000077,-2.556569,0.002514,0.211883
11.721107,-3.000063,-2.555722,0.002911,0.212017
11.726109,-3.000047,-2.554449,0.003314,0.212237
11.731111,-3.000029,-2.553600,0.003712,0.212388
11.736113,-3.000010,-2.552325,0.004087,0.212599
11.741115,-2.999988,-2.551475,0.004428,0.212719
11.746117,-2.999965,-2.550198,0.004730,0.212860
11.751119,-2.999940,-2.549347,0.004989,0.212924
11.756121,-2.999915,-2.548069,0.005208,0.212976
11.761123,-2.999888,-2.547217,0.005396,0.212987
11.766125,-2.999861,-2.545939,0.005558,0.212976
11.771127,-2.999833,-2.545087,0.005699,0.212953
11.776129,-2.999804,-2.543810,0.005824,0.212905
11.781131,-2.999774,-2.542958,0.005933,0.212863
11.786133,-2.999744,-2.541681,0.006026,0.212786
11.791135,-2.999714,-2.540830,0.006106,0.212728
11.796137,-2.999683,-2.539554,0.006173,0.212630
11.801139,-2.999652,-2.538703,0.006227,0.212557
11.806141,-2.999621,-2.537428,0.006274,0.212441
11.811143,-2.999590,-2.536579,0.006317,0.212363
11.816145,-2.999558,-2.535305,0.006361,0.212250
11.821147,-2.999526,-2.534456,0.006410,0.212181
11.826149,-2.999494,-2.533183,0.006465,0.212090
11.831151,-2.999461,-2.532335,0.006528,0.212037
11.836153,-2.999429,-2.531063,0.006598,0.211974
11.841155,-2.999395,-2.530215,0.006675,0.211941
11.846157,-2.999362,-2.528943,0.006755,0.211900
11.851159,-2.999328,-2.528095,0.006839,0.211880
11.856161,-2.999293,-2.526824,0.006923,0.211856
11.861163,-2.999259,-2.525977,0.007003,0.211841
11.866165,-2.999223,-2.524706,0.007072,0.211814
11.871167,-2.999187,-2.523859,0.007125,0.211788
11.876169,-2.999152,-2.522588,0.007154,0.211729
11.881171,-2.999116,-2.521741,0.007152,0.211669
11.886173,-2.999080,-2.520472,0.007118,0.211545
11.891175,-2.999044,-2.519625,0.007046,0.211436
11.896177,-2.999010,-2.518357,0.006936,0.211229
11.901179,-2.998976,-2.517512,0.006789,0.211062
11.906181,-2.998942,-2.516246,0.006613,0.210777
11.911183,-2.998910,-2.515404,0.006406,0.210563
11.916185,-2.998878,-2.514141,0.006178,0.210214
11.921187,-2.998848,-2.513301,0.005938,0.209971
11.926189,-2.998819,-2.512042,0.005692,0.209602
11.931191,-2.998792,-2.511204,0.005438,0.209351
11.936193,-2.998765,-2.509948,0.005174,0.208965
11.941195,-2.998740,-2.509113,0.004904,0.208704
11.946198,-2.998717,-2.507861,0.004631,0.208309
11.951200,-2.998694,-2.507028,0.004354,0.208045
11.956202,-2.998673,-2.505781,0.004068,0.207643
11.961204,-2.998654,-2.504951,0.003774,0.207369
11.966206,-2.998636,-2.503707,0.003466,0.206944
11.971208,-2.998620,-2.502880,0.003143,0.206650
11.976210,-2.998605,-2.501641,0.002810,0.206194
11.981212,-2.998592,-2.500816,0.002466,0.205884
11.986214,-2.998580,-2.499582,0.002111,0.205406
11.991216,-2.998571,-2.498760,0.001750,0.205080
11.996218,-2.998563,-2.497531,0.001379,0.204581
12.001220,-2.998558,-2.496713,0.001000,0.204240
12.006222,-2.998554,-2.495489,0.000621,0.203728
12.011224,-2.998552,-2.494674,0.000247,0.203382
12.016226,-2.998551,-2.493455,-0.000082,0.202884
12.021228,-2.998553,-2.492643,-0.000278,0.202614
12.026230,-2.998554,-2.491428,-0.000172,0.202485
12.031232,-2.998553,-2.490618,0.000459,0.202738
12.036234,-2.998547,-2.489400,0.001906,0.203976
12.041236,-2.998530,-2.488582,0.004441,0.205574
12.046238,-2.998497,-2.487342,0.008370,0.209505
12.051240,-2.998439,-2.486501,0.013918,0.213335
12.056242,-2.998348,-2.485206,0.021198,0.221042
12.061244,-2.998215,-2.484316,0.030401,0.227593
12.066246,-2.998030,-2.482927,0.041761,0.239894
12.071248,-2.997781,-2.481958,0.055560,0.249999
12.076250,-2.997455,-2.480423,0.072051,0.268246
12.081252,-2.997038,-2.479337,0.091315,0.282671
12.086254,-2.996516,-2.477592,0.113287,0.307653
12.091256,-2.995878,-2.476343,0.137749,0.326374
12.096258,-2.995110,-2.474325,0.164342,0.357101
12.101260,-2.994205,-2.472875,0.192439,0.378942
12.106262,-2.993156,-2.470533,0.221370,0.412930
12.111264,-2.991961,-2.468858,0.251215,0.436286
12.116266,-2.990614,-2.466169,0.281553,0.472131
12.121268,-2.989113,-2.464257,0.312561,0.496533
12.126270,-2.987455,-2.461203,0.344377,0.534132
12.131272,-2.985636,-2.459041,0.376771,0.559724
12.136274,-2.983654,-2.455604,0.409855,0.599059
12.141276,-2.981503,-2.453181,0.443673,0.625857
12.146278,-2.979182,-2.449345,0.478047,0.666750
12.151280,-2.976688,-2.446650,0.512612,0.694230
12.156282,-2.974020,-2.442402,0.547815,0.736048
12.161284,-2.971174,-2.439429,0.583461,0.764382
12.166286,-2.968149,-2.434757,0.619547,0.807305
12.171288,-2.964941,-2.431499,0.656224,0.836450
12.176291,-2.961549,-2.426392,0.693206,0.880513
12.181293,-2.957972,-2.422841,0.730433,0.910016
12.186295,-2.954205,-2.417291,0.768622,0.955458
12.191297,-2.950247,-2.413438,0.807071,0.986051
12.196299,-2.946094,-2.407430,0.846139,1.032497
12.201301,-2.941745,-2.403268,0.885923,1.064131
12.206303,-2.937195,-2.396787,0.926070,1.112135
12.211305,-2.932443,-2.392307,0.966568,1.144411
12.216307,-2.927488,-2.385343,1.007495,1.193216
12.221309,-2.922326,-2.380538,1.048917,1.226182
12.226311,-2.916956,-2.373081,1.090914,1.276312
12.231313,-2.911374,-2.367942,1.133547,1.310203
12.236315,-2.905577,-2.359978,1.176684,1.361745
12.241317,-2.899563,-2.354496,1.220075,1.396309
12.246319,-2.893332,-2.346014,1.263813,1.448533
12.251321,-2.886880,-2.340185,1.307922,1.483706
12.256323,-2.880206,-2.331177,1.352747,1.537092
12.261325,-2.873307,-2.324993,1.398085,1.573211
